qty_tld_url,length_url,qty_vowels_domain,domain_length,domain_in_ip,directory_length,file_length,params_length,email_in_url,time_response,domain_spf,asn_ip,time_domain_activation,time_domain_expiration,qty_ip_resolved,qty_nameservers,qty_mx_servers,ttl_hostname,tls_ssl_certificate,qty_redirects,url_google_index,domain_google_index,url_shortened,phishing,total_dots,total_hyphens,total_underlines,total_commas,total_asterisks,total_slashes,total_equals,total_ats,total_ands,total_spaces,total_dollars,total_percents,total_exclamations,total_questionmarks,total_pluses,total_tildes,tld_present_parameters,time_domain_activation_avb,time_domain_expiration_avb,domain_spf_avb,domain_google_index_avb,time_response_avb,asn_ip_avb,qty_ip_resolved_avb,qty_redirects_avb,tld_present_parameters_avb,params_length_avb,directory_length_avb,file_length_avb
1,22,5,22,0,-1,-1,-1,0,1.513224,0,61681,8234,-1,1,2,2,3596,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,1,1,1,0,0,0,0
1,17,5,17,0,-1,-1,-1,0,0.404953,1,17054,6612,3248,1,4,5,14391,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,18,4,17,0,1,0,-1,0,0.460348,0,13335,1127,699,2,2,5,299,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,13,3,12,0,1,0,-1,0,0.209027,-1,8560,7864,171,1,4,2,138,1,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,1,1
1,15,3,15,0,-1,-1,-1,0,0.338777,0,16276,6806,498,1,2,0,277,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,18,4,18,0,-1,-1,-1,0,-1,0,-1,7367,301,-1,2,0,-1,0,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,0,0
1,24,9,24,0,-1,-1,-1,0,1.964721,0,53667,273,91,1,2,1,21598,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,21,7,21,0,-1,-1,-1,0,0.389311,-1,12876,5552,291,1,2,4,290,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,15,2,15,0,-1,-1,-1,0,-1,0,-1,4931,181,-1,2,0,-1,0,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,0,0
1,24,8,24,0,-1,-1,-1,0,0.089268,0,15169,-1,-1,1,4,0,200,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,20,7,20,0,-1,-1,-1,0,0.619052,0,36351,4802,310,1,2,1,9721,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,38,11,28,0,10,9,-1,0,0.5823520000000001,0,33182,7840,-1,1,2,1,14369,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,1,1,1,0,0,1,1
1,13,5,13,0,-1,-1,-1,0,0.30112300000000003,0,14618,294,70,2,4,0,13,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,16,4,16,0,-1,-1,-1,0,4.91915,1,20013,717,377,1,2,1,14392,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,53,10,28,0,25,0,-1,0,0.302742,-1,42708,1953,603,1,2,2,3592,1,1,0,0,0,0,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,1,1
1,10,2,9,0,1,0,-1,0,0.313517,-1,13335,1961,1325,2,2,1,291,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,1,1
1,18,6,18,0,-1,-1,-1,0,0.16701,1,29222,3126,160,1,2,1,3590,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,23,5,23,0,-1,-1,-1,0,2.001514,0,26347,6038,1266,1,3,5,14395,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,21,6,20,0,1,0,-1,0,0.349009,0,14618,3752,344,1,2,7,298,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,19,8,19,0,-1,-1,-1,0,0.079956,0,13223,-1,-1,1,3,3,21591,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,11,3,11,0,-1,-1,-1,0,0.63355,1,15169,3044,242,1,2,1,292,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,25,8,25,0,-1,-1,-1,0,0.230872,0,13335,4002,15,2,2,2,299,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,14,2,14,0,-1,-1,-1,0,0.116199,0,30148,6707,597,1,2,1,300,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,27,7,27,0,-1,-1,-1,0,0.489809,0,54641,6478,826,1,2,1,891,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,22,7,22,0,-1,-1,-1,0,0.498551,0,36351,8126,377,1,2,2,592,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,23,8,23,0,-1,-1,-1,0,0.568623,0,13768,-1,-1,1,2,1,14389,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,14,3,14,0,-1,-1,-1,0,1.100856,0,37907,6315,258,1,2,1,1198,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,19,4,19,0,-1,-1,-1,0,1.10319,-1,46606,-1,-1,1,2,7,14389,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,1,0,0,0,0
1,24,4,24,0,-1,-1,-1,0,0.251468,0,16509,6766,903,1,2,5,3598,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,16,5,16,0,-1,-1,-1,0,0.258799,1,32475,3476,175,1,2,3,14391,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,18,5,18,0,-1,-1,-1,0,0.215725,0,20773,5749,94,1,2,2,14399,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,25,6,25,0,-1,-1,-1,0,1.5436,0,28299,8469,-1,1,4,2,3597,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,1,1,1,0,0,0,0
1,15,3,15,0,-1,-1,-1,0,1.38294,0,32475,6204,369,1,4,2,3600,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,19,5,19,0,-1,-1,-1,0,0.173425,0,15169,2703,218,1,2,2,600,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,10,2,10,0,-1,-1,-1,0,4.081904,1,-1,6542,449,1,2,3,7438,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,1,1,0,0,0,0
1,14,3,14,0,-1,-1,-1,0,0.484509,-1,15003,-1,-1,1,3,1,14391,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,1,0,0,0,0
1,18,4,18,0,-1,-1,-1,0,4.994096,0,46606,235,129,1,4,5,3593,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,24,6,24,0,-1,-1,-1,0,0.403069,0,13768,3852,530,1,2,1,14390,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,15,5,15,0,-1,-1,-1,0,0.184804,0,15169,4980,132,1,4,5,299,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,21,5,21,0,-1,-1,-1,0,0.599564,-1,46606,-1,-1,1,2,1,14391,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,1,0,0,0,0
1,25,3,8,0,17,0,-1,0,0.180567,1,60781,6584,356,1,4,9,252,1,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,19,4,19,0,-1,-1,-1,0,0.478957,-1,27647,4697,50,1,2,2,597,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,21,5,17,0,4,0,-1,0,0.241138,0,13335,7369,1395,5,2,1,299,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,19,7,19,0,-1,-1,-1,0,1.328228,0,29854,4763,349,1,3,1,290,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,22,7,22,0,-1,-1,-1,0,0.8895360000000001,0,36647,4952,891,1,2,1,1198,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,27,8,27,0,-1,-1,-1,0,1.517999,0,39122,6544,29,1,4,6,3599,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,16,3,16,0,-1,-1,-1,0,1.034416,-1,8377,-1,-1,1,3,1,587,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,1,0,0,0,0
1,21,6,21,0,-1,-1,-1,0,1.139368,-1,14618,8038,360,1,2,5,1188,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,15,5,15,0,-1,-1,-1,0,2.861581,-1,46606,2145,45,1,2,1,14389,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,24,7,24,0,-1,-1,-1,0,0.33581300000000003,0,29873,5113,1460,1,2,1,3598,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,20,6,20,0,-1,-1,-1,0,0.532523,0,13335,-1,-1,5,2,1,292,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,16,6,16,0,-1,-1,-1,0,1.863479,0,13335,68,296,2,2,0,292,1,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,24,9,24,0,-1,-1,-1,0,0.111105,1,16276,7025,279,1,2,3,86394,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,18,1,18,0,-1,-1,-1,0,0.496703,0,10782,-1,-1,2,6,1,111,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,19,5,19,0,-1,-1,-1,0,0.740438,-1,55293,7931,1928,1,4,5,14391,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,12,3,12,0,-1,-1,-1,0,0.389729,-1,30633,1018,77,1,2,1,584,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,22,6,22,0,-1,-1,-1,0,0.266764,0,16509,5407,436,1,4,1,2,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,22,5,22,0,-1,-1,-1,0,0.09336,0,15133,4957,155,5,8,5,130,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,18,4,18,0,-1,-1,-1,0,0.4935270000000001,0,-1,8027,371,1,2,2,3598,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,1,1,0,0,0,0
1,24,4,15,0,9,0,-1,0,0.072214,0,20940,6756,1643,1,8,1,19,1,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,22,7,22,0,-1,-1,-1,0,3.569663,-1,19994,7448,1316,1,2,2,21589,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,27,9,27,0,-1,-1,-1,0,0.468551,0,54113,4249,133,1,2,1,3598,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,90,4,14,0,7,6,69,0,0.117284,0,15169,7689,710,1,4,5,213,1,0,0,0,0,0,4,0,0,0,0,2,8,0,6,0,0,34,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1,16,4,16,0,-1,-1,-1,0,0.47582,-1,15003,5302,3463,3,3,1,7062,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,46,9,28,0,18,2,-1,0,0.239688,0,55053,-1,-1,1,2,1,2933,1,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,1,1
1,20,5,20,0,-1,-1,-1,0,0.755596,0,-1,7536,1593,1,2,2,297,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,1,1,0,0,0,0
2,17,4,17,0,-1,-1,-1,0,0.591291,0,32475,6564,740,1,2,1,14399,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,80,8,23,0,57,0,-1,0,0.502473,0,15133,6437,1196,2,4,0,59,1,0,0,0,0,0,4,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,21,5,21,0,-1,-1,-1,0,0.644305,1,32475,4886,957,1,2,3,14390,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,20,6,20,0,-1,-1,-1,0,1.529707,0,13335,7469,200,2,2,2,298,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,22,5,22,0,-1,-1,-1,0,1.1539780000000002,1,27715,8283,-1,1,3,4,3586,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,1,1,1,0,0,0,0
1,17,6,16,0,1,0,-1,0,0.091006,1,13335,5701,873,2,2,2,291,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,17,6,16,0,1,0,-1,0,3.370695,-1,29470,2086,104,1,1,1,11735,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,1,1
1,20,8,20,0,-1,-1,-1,0,2.801792,1,20013,6871,433,1,2,1,2909,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,24,5,24,0,-1,-1,-1,0,2.457578,0,13335,5261,216,1,4,1,58,1,1,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,20,4,20,0,-1,-1,-1,0,0.281877,0,19271,8035,363,1,2,1,14390,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,13,3,13,0,-1,-1,-1,0,0.388669,0,8560,5344,134,1,4,2,3597,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,19,5,19,0,-1,-1,-1,0,1.523306,0,6325,-1,-1,1,3,3,888,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,15,4,15,0,-1,-1,-1,0,0.273252,0,14618,6714,239,1,2,1,3597,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,22,7,22,0,-1,-1,-1,0,1.10554,0,13335,4480,267,2,2,1,298,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,11,3,11,0,-1,-1,-1,0,0.275807,0,28916,8162,967,1,2,3,19696,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,64,5,16,0,48,0,-1,0,0.296494,0,13335,6358,3137,2,2,1,253,1,0,0,0,0,0,4,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,17,5,17,0,-1,-1,-1,0,1.642902,0,49981,62,302,1,4,0,898,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,23,7,23,0,-1,-1,-1,0,0.255809,0,16509,7343,1786,1,2,2,3598,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,15,2,15,0,-1,-1,-1,0,0.352125,0,26496,6199,60,1,2,1,1791,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,13,5,13,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,4,0,-1,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0
1,17,5,17,0,-1,-1,-1,0,1.218404,1,22611,8471,293,1,2,1,3590,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,27,8,27,0,-1,-1,-1,0,0.40998,0,32748,-1,-1,1,2,1,170,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,12,1,12,0,-1,-1,-1,0,0.266546,0,54113,7908,127,2,2,1,299,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,46,9,28,0,18,2,-1,0,0.239894,0,55053,-1,-1,1,2,1,3030,1,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,1,1
1,16,5,16,0,-1,-1,-1,0,0.276282,0,8560,7404,264,1,4,2,3597,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,18,5,18,0,-1,-1,-1,0,2.628674,0,50304,5179,298,1,3,0,573,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,12,4,12,0,-1,-1,-1,0,0.301149,0,44571,6982,329,1,5,1,591,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,21,6,21,0,-1,-1,-1,0,1.615944,1,7162,8164,-1,1,3,1,14384,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,1,1,1,0,0,0,0
1,45,7,16,0,29,23,-1,0,0.032485,0,43821,-1,-1,1,3,2,547,1,1,0,0,0,0,4,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,1,1
1,15,3,14,0,1,0,-1,0,3.2608740000000003,1,23393,2408,2339,1,2,2,40,1,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,15,3,15,0,-1,-1,-1,0,0.7195090000000001,0,18779,7758,275,1,3,3,898,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,15,5,15,0,-1,-1,-1,0,0.072116,1,29017,1540,285,1,2,1,592,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,7,3,7,0,-1,-1,-1,0,0.173965,1,44066,7253,50,1,2,4,591,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,21,6,21,0,-1,-1,-1,0,0.131588,0,8560,6386,187,1,4,2,946,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,16,4,16,0,-1,-1,-1,0,0.464074,-1,33182,-1,278,1,2,1,14398,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,1,1,1,1,0,0,0,0
1,18,3,18,0,-1,-1,-1,0,0.726644,1,26496,6810,494,1,2,1,590,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,19,8,19,0,-1,-1,-1,0,0.6277739999999999,0,27647,6787,151,1,2,1,3598,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,39,13,35,0,4,0,-1,0,1.492577,-1,18747,2401,1614,1,2,5,17457,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,1,1
1,22,5,22,0,-1,-1,-1,0,0.423464,-1,26496,4037,345,1,2,2,597,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,24,6,24,0,-1,-1,-1,0,0.372312,0,16509,6236,337,1,2,1,3592,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,19,4,19,0,-1,-1,-1,0,0.240852,0,31815,7463,571,1,2,1,43200,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,48,4,14,0,34,19,-1,0,0.074735,0,20940,9339,3445,1,4,1,2364,1,0,0,0,0,0,7,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,19,5,19,0,-1,-1,-1,0,0.549546,0,36483,6804,135,1,3,1,3597,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,13,4,13,0,-1,-1,-1,0,0.654963,0,53831,3713,303,4,8,7,14391,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,16,3,16,0,-1,-1,-1,0,0.041956,0,2818,6828,111,4,4,0,3599,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,19,5,19,0,-1,-1,-1,0,0.192777,0,15169,6449,124,1,4,2,3598,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,13,4,13,0,-1,-1,-1,0,1.397667,0,27357,6753,551,2,2,7,297,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,11,4,11,0,-1,-1,-1,0,0.799764,1,13335,4278,104,2,2,7,291,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,14,3,14,0,-1,-1,-1,0,0.091885,0,-1,-1,-1,2,3,4,1513,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,1,1,0,0,0,0
1,21,6,21,0,-1,-1,-1,0,0.348934,0,20857,-1,-1,1,3,1,291,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,18,5,18,0,-1,-1,-1,0,2.352826,1,26496,6550,388,1,2,1,48,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
