qty_tld_url,length_url,qty_vowels_domain,domain_length,directory_length,file_length,params_length,time_response,asn_ip,time_domain_activation,time_domain_expiration,qty_ip_resolved,qty_nameservers,qty_mx_servers,ttl_hostname,qty_redirects,phishing,total_dots,total_hyphens,total_underlines,total_commas,total_asterisks,total_slashes,total_equals,total_ats,total_ands,total_spaces,total_dollars,total_percents,total_exclamations,total_questionmarks,total_pluses,total_tildes,domain_in_ip_X1,email_in_url_X1,domain_spf_X0,domain_spf_X1,tls_ssl_certificate_X1,url_google_index_X1,domain_google_index_X0,domain_google_index_X1,url_shortened_X1,tld_present_parameters_X0,tld_present_parameters_X1,time_domain_activation_avb_X1,time_domain_expiration_avb_X1,domain_spf_avb_X1,domain_google_index_avb_X1,time_response_avb_X1,asn_ip_avb_X1,qty_ip_resolved_avb_X1,qty_redirects_avb_X1,tld_present_parameters_avb_X1,params_length_avb_X1,directory_length_avb_X1,file_length_avb_X1
1,34,12,34,-1,-1,-1,0.565563,13446,-1,-1,1,2,1,292,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,14,4,14,-1,-1,-1,1.877614,41412,3083,203,1,3,3,3590,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,16,4,16,-1,-1,-1,-1,-1,3858,158,-1,2,0,-1,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1,63,0,13,7,6,43,-1,15169,-1,-1,1,4,0,0,-1,0,14,2,0,0,0,8,4,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1
1,18,6,17,1,0,-1,0.6260100000000001,54113,4574,173,1,2,5,1125,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,15,1,14,1,0,-1,2.875123,38235,-1,-1,1,2,1,21595,1,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1,15,3,15,-1,-1,-1,1.080885,13335,6734,208,1,2,5,298,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,11,4,11,-1,-1,-1,0.659131,16276,975,120,1,2,1,14399,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,21,5,21,-1,-1,-1,0.351068,29873,6933,1832,1,2,1,3598,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,14,4,14,-1,-1,-1,0.452621,26496,7475,193,1,2,2,591,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,24,6,24,-1,-1,-1,0.403872,14061,8006,-1,1,2,5,14385,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0
1,16,3,16,-1,-1,-1,1.739337,26347,6472,466,1,3,2,757,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,19,4,19,-1,-1,-1,0.590434,29256,6408,165,1,2,1,8860,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,19,4,19,-1,-1,-1,0.26595800000000003,15169,7671,362,1,2,5,3600,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,17,7,17,-1,-1,-1,0.489349,31815,7881,1250,1,2,1,21589,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,17,4,17,-1,-1,-1,0.240368,26347,7038,266,1,3,2,14400,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,19,4,19,-1,-1,-1,0.705041,13951,6813,126,1,2,1,21598,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,21,8,21,-1,-1,-1,1.7402259999999998,31815,1865,325,1,2,1,21589,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,14,4,14,-1,-1,-1,0.442533,19066,7988,84,1,2,1,14392,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,17,5,17,-1,-1,-1,0.7478239999999999,26496,6896,1519,1,2,2,10799,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,16,6,16,-1,-1,-1,0.647027,20013,4068,314,1,2,1,14390,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,10,2,10,-1,-1,-1,0.114472,19551,-1,-1,-1,3,0,-1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
1,21,4,21,-1,-1,-1,0.741467,46606,6798,506,1,4,0,58,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
1,19,5,19,-1,-1,-1,0.159854,20860,6325,614,1,2,5,21599,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,19,5,19,-1,-1,-1,0.449277,31815,6712,226,1,2,1,8075,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,14,7,14,-1,-1,-1,0.303603,14618,1654,171,1,2,2,593,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,15,4,15,-1,-1,-1,0.357739,49189,-1,-1,1,2,1,14397,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,21,5,21,-1,-1,-1,0.39615,32244,6136,72,1,5,0,3591,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,13,1,13,-1,-1,-1,0.560924,201079,-1,-1,1,2,1,21588,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,16,5,16,-1,-1,-1,-1,26496,2569,352,1,2,1,10776,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
1,25,8,24,1,0,-1,-1,-1,7948,817,-1,2,0,-1,-1,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1,24,7,24,-1,-1,-1,4.656196,20860,6880,424,1,2,2,18122,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,36,8,22,14,13,-1,0.386272,32475,4751,361,1,2,1,14313,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1
1,12,2,12,-1,-1,-1,0.265577,30633,6943,361,1,3,2,292,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,20,5,20,-1,-1,-1,0.488928,20401,7691,342,1,2,1,14398,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,17,4,16,1,0,-1,0.126234,13335,2039,517,2,2,5,299,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,18,5,18,-1,-1,-1,1.593364,34738,6782,522,1,3,2,299,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,16,5,16,-1,-1,-1,0.411861,7859,6675,263,1,2,1,3592,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,80,4,15,65,45,-1,0.10583,16509,9255,1700,1,6,5,0,2,0,4,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,21,5,21,-1,-1,-1,1.044065,36351,7896,1188,1,3,1,889,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,31,9,31,-1,-1,-1,1.484893,27715,7849,-1,1,3,3,3584,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0
1,16,3,16,-1,-1,-1,1.253709,32244,7725,1769,1,2,2,14388,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,28,9,27,1,0,-1,0.240117,15169,-1,-1,1,4,0,65,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1,45,5,18,27,0,-1,0.8367180000000001,13335,-1,-1,2,2,1,295,0,0,4,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
2,127,9,27,12,11,88,0.204406,14061,6673,265,1,3,1,687,2,0,9,0,0,0,0,8,12,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,13,4,13,-1,-1,-1,1.826726,16509,7957,441,1,4,1,287,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,12,2,12,-1,-1,-1,0.211279,14618,7259,44,1,2,1,600,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,16,3,16,-1,-1,-1,0.438809,13335,71,293,2,2,0,298,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,14,1,14,-1,-1,-1,0.29735300000000003,15133,7077,227,1,7,1,298,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,22,5,22,-1,-1,-1,0.29099899999999995,6354,-1,-1,1,4,1,613,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,10,2,10,-1,-1,-1,7.056553,16509,8161,237,2,4,4,43,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
1,31,5,16,9,8,6,0.208121,32934,7859,3464,1,2,1,213,1,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1,17,5,17,-1,-1,-1,0.62387,8784,8463,301,1,3,2,43200,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,46,9,28,18,2,-1,0.23977299999999999,55053,-1,-1,1,2,1,3094,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1,12,2,12,-1,-1,-1,0.319999,26496,7179,2317,1,2,2,10792,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,29,12,29,-1,-1,-1,0.6655399999999999,26496,4380,733,1,2,0,591,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,19,7,18,1,0,-1,0.715409,36351,1457,368,1,4,1,295,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,20,5,20,-1,-1,-1,0.526088,10929,7744,289,1,2,1,6681,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,14,6,14,-1,-1,-1,0.091888,29066,5379,1560,3,3,1,5002,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,17,6,17,-1,-1,-1,0.578339,13335,2247,1039,2,2,5,291,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,18,5,17,1,0,-1,0.02237,15133,1895,661,1,4,2,598,1,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,10,3,10,-1,-1,-1,-1,32787,5198,279,1,4,2,275,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
1,16,3,16,-1,-1,-1,0.109978,16509,7852,3471,4,4,5,38,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,11,1,11,-1,-1,-1,1.530167,14618,8378,1482,1,2,2,1798,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,23,8,23,-1,-1,-1,-1,13335,6134,439,2,2,1,298,-1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
1,15,2,15,-1,-1,-1,1.378502,4788,-1,-1,1,2,2,21595,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,18,4,18,-1,-1,-1,0.537199,13335,5748,95,2,2,1,300,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,22,7,22,-1,-1,-1,1.156868,-1,5558,285,1,2,2,14389,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
1,14,4,13,1,0,-1,1.17718,36351,1640,551,1,2,3,3301,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,16,5,16,-1,-1,-1,0.254669,32934,7859,3464,1,2,1,61,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,12,2,12,-1,-1,-1,2.793604,-1,1836,354,2,2,3,14398,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
1,18,5,18,-1,-1,-1,0.569434,46606,-1,-1,1,2,5,14391,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,21,6,21,-1,-1,-1,2.02267,29873,6319,254,1,2,1,3599,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,18,5,18,-1,-1,-1,0.6926359999999999,32244,-1,-1,1,2,1,3599,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,22,7,22,-1,-1,-1,0.198282,33570,6469,104,1,2,1,14391,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,15,5,15,-1,-1,-1,0.32963200000000004,13335,2726,561,2,2,1,298,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,24,9,23,1,0,-1,0.43914,15169,-1,-1,1,4,0,124,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1,20,5,20,-1,-1,-1,0.417146,13335,7019,285,2,2,1,299,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,16,3,16,-1,-1,-1,0.170696,20940,8063,701,2,6,5,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,20,7,20,-1,-1,-1,0.268073,-1,6819,851,1,2,2,3598,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
1,20,3,19,1,0,-1,0.768213,15169,-1,-1,1,4,0,70,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1,18,4,18,-1,-1,-1,0.33573000000000003,19994,6206,367,1,2,2,3599,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,29,5,16,13,0,-1,0.240172,32934,7858,3465,1,2,1,45,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,20,5,20,-1,-1,-1,1.633684,20773,6688,616,1,2,1,3016,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,15,5,15,-1,-1,-1,0.112099,20940,8284,304,1,2,1,200,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,17,3,17,-1,-1,-1,0.654601,53831,8580,3474,4,5,1,1799,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,21,5,21,-1,-1,-1,1.022711,262967,565,-1,1,3,3,357,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0
1,30,11,30,-1,-1,-1,1.657415,15169,-1,-1,1,4,0,128,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,17,4,17,-1,-1,-1,0.212549,14618,436,293,2,4,0,53,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,24,7,24,-1,-1,-1,0.918703,33570,7350,318,1,2,2,1790,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,21,6,21,-1,-1,-1,-1,6939,7279,24,1,3,1,7190,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
1,16,4,16,-1,-1,-1,0.433978,10421,-1,-1,1,4,1,3598,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,23,6,23,-1,-1,-1,0.30187600000000003,20773,7429,2067,1,2,1,14398,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,19,4,18,1,0,-1,0.310929,11051,3606,1506,1,2,1,1930,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,28,11,28,-1,-1,-1,1.068683,20013,1339,121,1,2,1,2508,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,26,7,26,-1,-1,-1,0.301585,15169,-1,-1,1,4,0,147,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,24,7,24,-1,-1,-1,1.231717,8100,7979,-1,1,2,1,14384,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0
1,13,4,13,-1,-1,-1,1.343285,26496,7288,64,1,2,7,599,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,27,7,27,-1,-1,-1,0.341546,2635,6380,193,2,3,2,291,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,11,2,11,-1,-1,-1,0.423062,30447,7486,548,1,3,4,3598,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,10,1,10,-1,-1,-1,9.025816,1299,7151,519,4,6,1,91,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
1,19,5,19,-1,-1,-1,2.07002,46606,5907,2128,1,2,1,14387,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,16,4,16,-1,-1,-1,0.256097,15169,187,177,1,2,0,598,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,24,7,24,-1,-1,-1,0.086865,13335,4232,150,2,2,5,299,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,13,5,12,1,0,-1,0.332377,13335,2456,100,2,2,1,293,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1
1,13,3,13,-1,-1,-1,-1,-1,5626,217,-1,2,0,-1,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1,16,4,16,-1,-1,-1,0.506328,-1,7500,1264,1,2,1,3598,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
1,27,3,16,11,0,-1,0.304017,14618,3363,288,1,4,2,58,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,29,9,29,-1,-1,-1,0.750382,14166,6735,203,1,2,1,3591,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,20,6,20,-1,-1,-1,0.621009,14618,-1,-1,1,4,7,21592,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,16,4,16,-1,-1,-1,0.415687,13335,122,242,2,2,0,299,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
